,user_degree,avg_pop_choice,avg_aud_omni
white_lights,3.0,444.3333333333333,25.365012592391
omnivoreron,13.0,4142.692307692308,23.680742574668077
AdamRMartin,25.0,2759.2,25.67262380462513
liamshades,1.0,3631.0,24.606169099421646
thetraincatcher,3.0,6769.0,25.06211331038105
TheEyesChoir,4.0,2382.5,25.518889002464668
Mind_Booster,37.0,3254.972972972973,26.28674261869868
bluedandelion22,13.0,4908.384615384615,23.639213106957115
Nathy691,7.0,1545.7142857142858,24.517937555277136
D03D33R,26.0,2393.346153846154,23.15291281931919
yuuuria,3.0,2107.0,25.24018292340662
Hengist-braza,43.0,2524.3720930232557,27.383059496271525
Kalabbot,1.0,476.0,25.18487394957983
chrismou,4.0,5696.25,24.75802835618424
abrownbag,14.0,4618.214285714285,25.41851276391197
grunges82,1.0,836.0,29.642344497607656
cillecille,44.0,3065.8863636363635,25.765708299003187
shanextaylor,29.0,2372.206896551724,25.42475354539888
HoosierBallz,2.0,2005.5,25.521844362712446
feral_optimist,4.0,2578.25,26.059605602304234
olli__kahn,33.0,2721.6060606060605,24.16080385917294
jorducto,5.0,5235.8,19.988900496575873
RussoMartins,3.0,8418.333333333334,22.4291644393071
hawkzn,1.0,1008.0,29.723214285714285
sentientred,4.0,5059.25,26.831075371524918
vohzd,12.0,4693.5,25.300274141233057
sweetdamien,3.0,3498.0,26.236109171152744
eriol_jp,5.0,3268.4,23.19403863968221
DeschainRoland,4.0,2576.5,25.81164479836866
baboona,1.0,1704.0,22.990023474178404
Shafeiq,4.0,4484.5,26.616337014419567
zametkin,2.0,5313.5,24.339756948561263
Shupo62,7.0,3385.714285714286,24.80276362236473
LuliusCaesar,28.0,3023.1428571428573,25.694289082319848
Brutalinski,7.0,3605.714285714286,24.491357309224778
hallucinant,8.0,2777.5,26.760927031966865
Nomadfyllan,34.0,1344.264705882353,26.069420102614423
zeuscba,5.0,2848.0,24.898086482424095
thesweatersong,9.0,5096.0,25.513643247947527
resont-,36.0,3521.1666666666665,26.613361396779617
amarkonthedoor,33.0,3286.181818181818,27.0528978382038
AzogBladyOrk,47.0,2483.7021276595747,27.490768570059075
ninny9,6.0,869.1666666666666,28.015785845083673
happiless,8.0,3644.75,22.97123256252413
rafacastillo,28.0,3675.464285714286,25.37800786349837
Throldor,18.0,3049.222222222222,27.317605993131775
catzazen,36.0,2130.972222222222,26.171897872534952
MickaRos,1.0,4063.0,26.201082943637704
radioehead,1.0,5015.0,25.510468594217347
Axir,7.0,4059.5714285714284,23.892018762640838
desiibond,3.0,7218.0,22.73042797356582
that80sguy,24.0,2863.5833333333335,25.24927127826594
Schmoopy101,4.0,1359.0,25.526003700290207
Afghanidan,34.0,3502.794117647059,26.076814496215768
rpt,28.0,3606.0714285714284,25.725311544509676
Spylo,8.0,3338.625,24.820416678014446
rafaelwho,38.0,2339.9736842105262,26.68336449949166
fur63,3.0,4413.0,26.619072368207398
Wanderson-Silva,2.0,3789.0,21.06021662129499
iggorlopes,4.0,1086.25,23.759636784453484
erroneous-monk,4.0,2467.25,28.49861524927673
SynneFjellberg,3.0,6388.666666666667,19.889027487562725
reizors,5.0,4476.2,24.42359757614346
Grausamkeit89,3.0,2044.0,27.003857226242157
rodrigomuniz,34.0,3777.529411764706,24.007613471837445
Fitzcairn_,2.0,3769.0,25.522599669316264
c3pcj,31.0,2485.0967741935483,24.709667861720536
WTFTOMLOL,1.0,10274.0,23.076114463694765
theimacguy,4.0,6290.75,20.811521435356955
Garethness,6.0,3264.1666666666665,25.40924095618189
Yellow-chan,26.0,3006.423076923077,27.116547467306344
Newbit13,5.0,4087.8,23.989271725349916
play___dead,11.0,5170.363636363636,25.79302921726271
jack5432109,6.0,2317.6666666666665,24.42813900335921
Vitonix,47.0,3327.978723404255,26.90151325729926
deadlef91,6.0,2950.8333333333335,25.29738041646709
SencheRat,1.0,5240.0,25.22977099236641
wolfblue_,3.0,4676.0,22.78735946474883
Styge666,4.0,5685.75,25.237466197279907
lukeshow,4.0,2855.75,25.950946968536517
rtmksrv,7.0,5939.285714285715,24.66123156787741
barkatic,19.0,3452.315789473684,24.858482995577855
JordanRevill,15.0,2051.8,25.22742865674813
mileysbae23,8.0,3232.25,21.7683439920865
v_cherrybomb,1.0,5240.0,25.22977099236641
DinamoCorrenti,6.0,3497.5,24.778385023577595
shegman,38.0,2311.2105263157896,27.345593314307735
electropaque,8.0,2490.25,23.973425708175824
Zigmoose,4.0,5948.25,24.123330516089396
lucylina,14.0,3017.8571428571427,25.529399874621923
Bishamon27,1.0,6881.0,25.299229763115825
gracefullypunk,6.0,4457.833333333333,25.069862220194988
varuns,8.0,4456.625,24.71545703673303
muteG91,9.0,2291.4444444444443,26.52666119872756
siesta,34.0,3188.0882352941176,25.55701190235563
emilmikael,7.0,3041.8571428571427,23.42415772440633
sn0wm4n_,1.0,3641.0,20.410714285714285
DmnRmLp,2.0,7604.5,24.110397657379295
enjnthlf,4.0,1761.75,27.56859732019895
zhasgagi,14.0,3913.785714285714,24.425231935462442
GabuReis,6.0,4066.3333333333335,26.76953285951609
suckmyemo,3.0,5561.666666666667,24.092018059509385
Lulupr,2.0,3683.5,19.408233778342172
ShockedOfLight,28.0,2940.5,26.113409321218146
Branislav-BGD,2.0,1582.0,24.750794080563818
MOWYWewan,7.0,2355.1428571428573,25.6780456366546
Tomo-tan,12.0,1888.25,25.028942396373093
sisilisko,3.0,4422.0,24.494381335633918
MBTL_,7.0,1704.142857142857,23.55956230163352
walkingpool,1.0,5015.0,25.510468594217347
StMalkmus,1.0,8991.0,21.468802135468803
x_deeh,10.0,5200.2,25.395822869302492
sanmodirus,4.0,2189.5,23.808578068617916
NIGHTW4TCHER,48.0,2037.5625,27.66679963362954
sneedless,3.0,1987.0,26.682434777270473
bangbangcloud,17.0,4144.0,25.063572444681352
Riento,32.0,3759.46875,25.557479119673946
d307,3.0,3268.0,22.412036995998232
Siivet,1.0,3146.0,26.1106166560712
duartemartinho,6.0,674.8333333333334,21.90579474098241
tandream,12.0,4966.166666666667,24.552526472029328
Yhtony,6.0,7429.833333333333,22.382950332176502
mistrzjasio,3.0,2802.3333333333335,24.53709629451627
Ksush_Babaskina,3.0,4267.666666666667,21.9105787269807
MaHofseth,4.0,5872.75,25.433182131980068
GeekMasterFlash,27.0,3601.740740740741,26.381420378665585
cheap_mondays,5.0,6806.0,23.39874541019532
decibell,1.0,4037.0,28.587565023532328
Nifl_Gate,36.0,2512.1388888888887,27.28647635112557
thomrtoe,4.0,1858.75,27.10205240678017
oktis90,2.0,1784.0,21.60788787273038
okpaulinho,7.0,6511.142857142857,23.79935323029982
jbeerj,3.0,1168.6666666666667,26.71823027193291
Big_Uncle_Joe,21.0,2908.6666666666665,23.729378758390165
fourkilobytes,14.0,3765.785714285714,23.99175048875268
alexander270195,31.0,3697.5806451612902,26.040417527596926
ovidiu_567,4.0,957.5,23.78037243968449
maxime94,10.0,2857.7,27.184868508398257
punktorto,3.0,7073.333333333333,24.619699627731972
kolmteist,1.0,1877.0,28.69952051145445
desireevampire,2.0,6566.5,23.670983331201455
janii89,1.0,179.0,22.446927374301676
generationally,2.0,6325.5,24.3266141824885
cogs27,2.0,7373.0,25.29733017180385
sxummo,2.0,1525.0,29.31696103289532
Psychomania35,2.0,1842.0,24.515756961334432
killer__wolf,1.0,2093.0,26.340181557572862
fazzeh,5.0,3796.8,26.36700724481194
leo251,2.0,2717.5,27.227539157449606
xoXHeartCoreXox,9.0,4651.444444444444,23.52243552648093
swift_13_,4.0,5166.5,23.65943753007316
whitelephant_,4.0,1673.75,24.273281323877853
lutsukomm,9.0,2763.3333333333335,27.007166398870922
Whizn,34.0,3278.529411764706,25.618518089049473
LKScore,5.0,1572.0,27.06894623197594
_p8n_,17.0,2560.4117647058824,25.645239181961593
said_pablo,4.0,3247.0,23.249115635592595
DenLop,2.0,3597.5,27.105171101448484
TomPhilibeck,6.0,2103.6666666666665,24.984619500035098
daparafuseta,1.0,3233.0,25.203835446953295
MDDOnThere,3.0,3709.6666666666665,21.945211047637297
fusionlightcat,1.0,2068.0,24.637330754352032
jmng,2.0,7515.5,23.41320901475427
trotskylenin,6.0,5355.666666666667,23.690612232537664
lcskier247,2.0,4398.5,22.48718712127079
Ferdokki,5.0,6396.6,23.504541552129822
x-lucas,3.0,2702.6666666666665,15.55636224218811
digitalirony,2.0,886.0,30.474228808397374
zombiefeast,21.0,2285.0,27.442814793048758
Primu-Chan,1.0,533.0,19.79924953095685
__MASAKI__,3.0,2298.3333333333335,23.798839425003834
timkroesbergen,21.0,3046.095238095238,24.385748145911066
huggoandrade,1.0,165.0,14.242424242424242
lamblue,47.0,3379.574468085106,26.628839757331885
No3made,1.0,367.0,24.438692098092645
alexodros,5.0,1418.6,27.197772187505837
cemsat,4.0,3474.75,25.421292316305546
ooMaz3Roo,7.0,925.5714285714286,27.692664502814125
giovanna_ana,1.0,565.0,26.74867256637168
Mahchan,3.0,3110.0,21.591207924499475
bltkmt,1.0,534.0,26.93632958801498
Deliverance87,2.0,869.0,27.98493920512321
DjPumpking,34.0,2286.764705882353,24.539372062405015
PhilMcHawk,28.0,3339.535714285714,26.00930490468352
electric-core,23.0,3076.304347826087,26.8783828980331
crystallies,3.0,6965.666666666667,23.280683878108075
duilla,5.0,5977.4,22.9196263794396
misuri,16.0,2998.125,26.26639391747721
rubi66,9.0,3875.5555555555557,24.059276227919835
Sylle69,7.0,2660.4285714285716,26.635064353126808
No_Fukking_Name,9.0,1112.7777777777778,25.287408025676694
Captain_amin,1.0,963.0,21.58982346832814
danivilaro,44.0,3198.318181818182,25.91791004385361
theoriginaljuan,15.0,1769.2666666666667,25.729388581232367
aidihou,11.0,3792.5454545454545,26.695985139506185
padilhavanessa7,7.0,3255.285714285714,22.21536792443761
oksdemidova,1.0,8991.0,21.468802135468803
huston007,1.0,461.0,27.11062906724512
Jesse_van_Dijk,6.0,3945.0,25.720480660287507
PapaCott,4.0,3675.0,24.35627467486449
JonasGenz,3.0,3655.6666666666665,24.831433477705676
Hate-99,1.0,178.0,25.280898876404493
-Eld-,23.0,1635.9130434782608,27.188271706465596
Jocsj,2.0,5233.5,18.7064510142308
SidDays,3.0,5939.666666666667,19.40806068207241
afrayn,1.0,1257.0,28.917263325377885
traindor,1.0,7093.0,21.984350768363175
ArsenEatsACat,9.0,2211.4444444444443,24.853359852124562
kalbab,40.0,3372.375,25.349487474585125
Teipu,1.0,2812.0,27.61806543385491
Dark_RevX,1.0,6040.0,25.357615894039736
ESC_PaperTiger,20.0,2441.7,27.347418067865696
Karatekick,6.0,4214.833333333333,23.75125741337771
xsjax,1.0,3146.0,26.1106166560712
HunterReddeh,3.0,5048.666666666667,20.36771947831002
karlazavala,1.0,7093.0,21.984350768363175
morten81,2.0,4009.0,24.911107846894737
flowinu,12.0,3274.5,25.42546589086544
G4BR13L,1.0,3146.0,26.1106166560712
tenros,24.0,2115.0416666666665,26.216247115664284
risabeth,14.0,4884.071428571428,23.65057151752646
rickdl,5.0,1535.2,21.952237288732526
pinklima,19.0,5025.105263157895,24.505498833032473
Walkmate,35.0,3828.9142857142856,25.800319751059707
flipknot666,24.0,1791.5833333333333,27.823061210261553
peteresque,25.0,3667.2,24.325660679929612
de_jokke,45.0,3191.5777777777776,25.380953036554825
Tverderesi,14.0,4380.642857142857,25.215372544092734
the_switch,10.0,5064.9,23.51741225690551
verkligheten,3.0,3612.6666666666665,25.272733498756338
ph-rock,4.0,4068.25,23.354625142438255
Caeraubluebird,9.0,4361.888888888889,24.788368504301175
Dorian_Witch,14.0,2612.8571428571427,26.733261524878014
RyneB,13.0,2420.4615384615386,25.832296039908393
Shoezy,6.0,5899.666666666667,24.022503289301458
Dark_Botxy,3.0,3961.6666666666665,25.545701651360943
AmandaCCardoso,1.0,3144.0,26.729007633587788
winso1983,1.0,2853.0,27.19768664563617
ZeRaLoGeII,3.0,2503.6666666666665,22.103742944017696
RADSMUG,1.0,6881.0,25.299229763115825
ferbatistella,3.0,4648.333333333333,22.961958385153043
DentroDelVacio,4.0,5197.25,25.84125022425227
sou1escroto,15.0,4073.0666666666666,22.680859901109486
-S0N1C,10.0,4450.8,25.4874701453169
unknown_corpse,50.0,3010.86,27.204998162434944
ThomasTeekens,41.0,3272.048780487805,26.262778321463763
Cukolada,2.0,4712.5,21.42280483436674
likegyldig,3.0,2359.0,25.495164914679055
karl76,1.0,422.0,14.867298578199053
korjanvw,4.0,4033.25,26.856271700653565
addictiondiary,16.0,2101.125,28.458883078047922
soavie,30.0,3985.0,25.142520802100773
-Rausch-,40.0,3309.25,25.755358244349345
aelia82,26.0,4053.576923076923,26.336290136293385
CleytonOliveira,7.0,2709.285714285714,21.770716306910206
ryrymini,6.0,3829.3333333333335,22.89712930090172
hatoppoppo,4.0,5681.75,22.787179692726877
deadcan,6.0,4528.833333333333,26.002485361589866
nplanet,5.0,2781.6,26.113415136150262
icaro_hunter,6.0,5669.333333333333,23.783567060539642
mitre,1.0,6427.0,25.22887817021939
Occultorture,1.0,2729.0,27.676438255771345
Mia-Pia,1.0,1674.0,27.376941457586618
morfeu5,2.0,2835.0,23.534681232812396
larouxbestfan,5.0,5916.0,23.36261588688739
3ger,38.0,1694.5526315789473,27.57864710557908
Foratin,4.0,5031.75,24.65899498846516
fcaveira,1.0,3641.0,20.410714285714285
emilywheeler,30.0,3298.1,25.491363536761757
MoiCapriceJunky,1.0,8991.0,21.468802135468803
Aleximpinna,3.0,3365.0,18.83044985968246
Paweto,1.0,1704.0,22.990023474178404
Chivenele,5.0,1001.6,25.598923761181535
emlo87,3.0,2579.3333333333335,22.4949729523992
HudsonLeipzig,1.0,1317.0,30.075930144267275
dime88,6.0,1016.0,28.837244316437552
boyvegan99,9.0,2898.4444444444443,25.042474691796926
murmler3,42.0,3369.190476190476,26.545361986653432
tati-3,3.0,3263.0,21.501763796415805
black_mush,4.0,5529.0,24.61139631000358
MikeNH16,10.0,4926.1,24.706474944052303
shotgunsafayat,1.0,3146.0,26.1106166560712
MrTDale,1.0,11031.0,21.42534675006799
palejulle,7.0,4421.285714285715,26.808316759567326
GMBermeo,1.0,422.0,14.867298578199053
M_kurnia,1.0,303.0,14.752475247524753
Dungeon-Shade,4.0,2306.25,24.3867327563911
NegativeCrap,3.0,4394.0,25.02943457216024
Hed_85,8.0,3487.375,25.2869932929812
Ramuse,5.0,5047.4,26.35985025694969
MythCathexis,30.0,1954.3666666666666,27.50936722756371
zthumperz,6.0,2626.8333333333335,25.648621500583605
oliverjamesssss,1.0,175.0,23.937142857142856
PLAMENNA9,1.0,3144.0,26.729007633587788
questforfire,35.0,3003.5142857142855,26.054731309783012
vick_scarlet,2.0,2794.5,23.334751347756907
drewbert,4.0,3435.75,23.284271168928115
zia88,6.0,2231.3333333333335,29.24738133099045
marble_lion,2.0,2044.5,22.41771337067152
the_gray_fox,44.0,3238.6136363636365,26.00809696041823
mfh-artman,22.0,3056.7727272727275,25.95792288183806
Moniao7,3.0,9487.333333333334,22.107133356790303
JaywalkerHB,7.0,2127.1428571428573,24.99929085653354
lcspassarelli,2.0,2872.5,27.820382879185516
kinolina,14.0,3434.0714285714284,23.361871616650966
bouvin,3.0,3629.6666666666665,24.857579975157893
xxkociaxx,2.0,3772.0,27.511571857526214
michaeldyrby,1.0,5784.0,22.434895383019196
donkeydoo,42.0,3566.0,26.102924284095415
elloenn,2.0,440.0,14.425250907537903
BobSparkle,6.0,4861.666666666667,23.570855186372384
alexadner,1.0,5015.0,25.510468594217347
Carlos4000,3.0,649.3333333333334,19.511079054412956
ta-you-ya,34.0,3350.235294117647,25.61236789813521
Tattooheart,7.0,4672.0,25.670014150752447
Luudmilaa,3.0,3903.6666666666665,26.11511617692365
guybrush-,4.0,3456.25,24.408032364053646
eelco_maaike,43.0,2580.4883720930234,25.07802515478065
Losidze,2.0,2716.5,25.55011865680497
SiliconFuRy,18.0,2209.6666666666665,26.73545331387255
kazaki03,32.0,2578.3125,24.193747130184708
shinshichirou,13.0,3004.923076923077,25.642846194152167
Rosayy,1.0,4520.0,26.040265486725662
Lizzard,2.0,2812.5,26.684484613108754
hubSNB,7.0,2143.285714285714,25.601303434957632
Kamorka,41.0,3144.390243902439,25.29261106620929
chralex2,4.0,4212.5,24.183179298818406
SirLawrenceMcR,30.0,2707.0,26.398919179727077
drbig,1.0,352.0,21.883522727272727
watchtowerman,27.0,3484.962962962963,26.368373037791276
JackIIIQuid,13.0,4724.923076923077,25.96576591774471
CoiledWound,4.0,1794.0,26.70618214548604
_nadia,16.0,3163.0625,23.98638130098846
regueiro,7.0,4686.857142857143,26.63904562643521
mildredfierce,1.0,2135.0,24.317564402810305
Nesland,47.0,3191.744680851064,26.90153692104092
comamysza,6.0,2565.6666666666665,26.31126584210546
deboraahxx,11.0,5744.454545454545,24.31839123468427
xgamer11,9.0,5548.222222222223,25.432037394816618
Parsnipzilla,1.0,3660.0,27.184426229508198
MatinSoroudi,6.0,1725.3333333333333,25.926301840122175
silvixu,6.0,2191.1666666666665,24.476593406021067
Tarquinnff3,6.0,3264.8333333333335,25.410801970408926
Kenny2509,6.0,5042.833333333333,25.364467077172392
kalimay,11.0,1668.7272727272727,24.071121417629545
atbluemonday,32.0,4031.0,25.512503653965066
hinesdrive,4.0,2821.0,24.83187612442972
shunjiwai,1.0,908.0,19.755506607929515
stylte,1.0,11031.0,21.42534675006799
nage,3.0,1571.3333333333333,25.54251488995834
slingmasta,11.0,1946.1818181818182,25.285437901241178
Psilly,13.0,4109.923076923077,24.248965537666752
mag64,4.0,6037.0,24.958314120227843
andybamb,2.0,1109.5,23.805986174359624
Miowen,4.0,1251.25,29.72269213162592
max_tranced,7.0,1474.2857142857142,23.580828476473133
_soilworker_,4.0,2034.25,28.21149036202903
ulises1501,6.0,4447.5,25.350745092669886
lckyby,3.0,3624.3333333333335,24.78194735861129
dslartoo,7.0,3288.1428571428573,26.52367170965207
deannaigh_,8.0,4008.125,24.059439476721057
xoxocomputerboy,1.0,8440.0,23.427251184834123
Aggni,1.0,1669.0,23.99400838825644
ripper43,4.0,4504.75,24.470252024027705
SaintNoir,29.0,3729.448275862069,25.497537491927943
Canwetakearide,5.0,5930.4,23.348147565379893
jncnza,3.0,3827.6666666666665,23.43942828615549
roelsmits,1.0,5784.0,22.434895383019196
meditandoahi,5.0,4329.8,21.597074613943583
Mikehz94,2.0,945.5,24.62463647291481
Angarothcz,3.0,893.3333333333334,26.85142136618678
JurgisDejo,25.0,2124.8,27.558316410480458
Peruecke,29.0,2366.206896551724,26.150910773238625
reymigius,12.0,4707.0,23.899335834795988
maksim77,6.0,4454.666666666667,25.761581906148376
lucasgabriel11,2.0,3275.0,23.941553045059084
Poisonnation,50.0,3202.54,26.522581667617096
Biske,31.0,2085.6129032258063,28.295451254892836
Chetreo,1.0,6881.0,25.299229763115825
Sykler,1.0,11031.0,21.42534675006799
Michael_816,17.0,5194.117647058823,25.375881446337605
Cadesx,3.0,3141.3333333333335,25.057476053899872
Aleffadriano,5.0,6246.8,23.64591173326901
ZaFigLoN,8.0,2780.875,26.340383592718076
juniorramone,48.0,3284.5208333333335,26.165977978750295
chasermag,8.0,2743.125,26.360864228164413
Davteezy,17.0,2889.8823529411766,24.630531571912865
eisevh,4.0,3342.25,22.9181748769879
Wredna_Rudawica,1.0,5240.0,25.22977099236641
ashitano_tamago,43.0,2704.813953488372,25.880405107666483
alex-saunders,3.0,3065.3333333333335,26.513489063721106
-DuMbGuM-,7.0,4970.714285714285,24.155692082627287
mrtruebeliever,36.0,3373.527777777778,25.182712053959307
CyberMondoNY,43.0,3570.3488372093025,25.66886229470317
hizupyon,19.0,3075.5789473684213,26.89966500280803
yeldus,5.0,1129.2,23.018712223250883
Snoo52,18.0,4072.777777777778,25.996349267474592
Rooneil,5.0,5771.2,24.038443983616048
juneistoolate,8.0,2867.375,25.745522615895826
tokashii_,1.0,2071.0,22.426364075325928
xaniver,6.0,4797.5,25.324854340087455
i_voidhanger,4.0,2942.5,26.753234357576723
lihajar,44.0,2728.75,27.560306658173104
Brutal_kolobok,1.0,4063.0,26.201082943637704
Himsotep,13.0,2389.076923076923,27.342759162624418
Mizeri_,44.0,2944.568181818182,26.84607187053996
jaszszczur,30.0,3065.633333333333,27.488784500669684
samtothemax,8.0,3585.25,25.589595165599857
ngnrl,1.0,2093.0,26.340181557572862
chadciputra,5.0,4567.0,24.821134627972192
chrisramey,23.0,1973.5652173913043,24.85956704557709
Rui_M,3.0,5047.666666666667,24.268734219118375
natsdias_,2.0,3994.0,21.502231250103375
evelynealvees,1.0,6040.0,25.357615894039736
marbel,19.0,3344.842105263158,25.060729992932565
emanueldantas99,5.0,1441.8,18.609170400882807
onkelswe,6.0,1482.8333333333333,27.580136021850308
c4duh,18.0,3640.5555555555557,22.964336309087358
jackhabegger,1.0,4935.0,25.14468085106383
Steg55,4.0,5152.5,25.643940407113604
shuttko,1.0,2392.0,28.165133779264213
bumblearse,7.0,3577.8571428571427,27.498732790168116
BierBorsti,3.0,3057.6666666666665,27.45484559948335
VivaVoxLegis,5.0,1940.8,25.511726571473712
fcolavin,21.0,4167.285714285715,24.87414379310616
Ananas_ZLO,49.0,3236.6938775510203,26.68041445374734
Janqiel,8.0,4227.375,23.578778245423205
Freeazzzy,10.0,1837.8,27.563747196964414
ranner_,6.0,4580.333333333333,22.45326073663915
Cazkade,2.0,390.0,23.903565525383705
martxthexkid,15.0,2295.0,25.06842224815481
Necrodyssey,41.0,2366.8536585365855,27.26036747873277
Daceno,12.0,3984.4166666666665,26.057096841061085
The_Schnitter,2.0,1459.0,29.967109265024348
GreenAnabioz,5.0,3499.6,25.022475535834396
shruikan966,50.0,3239.7,26.863997971956923
barrrrt,4.0,3189.5,22.45506008596115
mephistoeles,1.0,1513.0,28.953073364177133
lotf,11.0,3012.7272727272725,27.39414328888822
